,,,,,,
Агент,№(из...),ЛС,Телефон,Регион,Баланс,ИНН
"ооо ""интрастпей""",,59459259,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459260,9324841859,Тюменская область,"4,26",
"ооо ""интрастпей""",,59459261,,Тюменская область,0,
"ооо ""интрастпей""",,59459262,,Тюменская область,0,
"ооо ""интрастпей""",,59459263,,Тюменская область,0,
"ооо ""интрастпей""",,59459264,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459265,9324841885,Тюменская область,"20,43",
"ООО ""ИНТРАСТПЕЙ""",,59459266,9324841891,Тюменская область,"108,63",
"ООО ""ИНТРАСТПЕЙ""",,59459267,9324841893,Тюменская область,"10,15",
"ооо ""интрастпей""",,59459268,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459269,9324841922,Тюменская область,"0,51",
"ооо ""интрастпей""",,59459270,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459271,9324841936,Тюменская область,"3,79",
"ооо ""интрастпей""",,59459272,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459273,9324841960,Тюменская область,"9,04",
"ооо ""интрастпей""",,59459274,,Тюменская область,0,
"ооо ""интрастпей""",,59459275,9324841982,Тюменская область,"28,47",
"ооо ""интрастпей""",,59459276,,Тюменская область,0,
"ооо ""интрастпей""",,59459277,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459278,9324842058,Тюменская область,"3,25",
"ооо ""интрастпей""",,59459279,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459280,9324842068,Тюменская область,"-37,95",
"ооо ""интрастпей""",,59459281,,Тюменская область,0,
"ооо ""интрастпей""",,59459282,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459283,9324842099,Тюменская область,"-9,84",
"ООО ""ИНТРАСТПЕЙ""",,59459284,9324842100,Тюменская область,"0,76",
"ооо ""интрастпей""",,59459285,,Тюменская область,0,
"ооо ""интрастпей""",,59459286,,Тюменская область,0,
"ооо ""интрастпей""",,59459287,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459288,9324842139,Тюменская область,"24,74",
"ооо ""интрастпей""",,59459289,,Тюменская область,0,
"ооо ""интрастпей""",,59459290,,Тюменская область,0,
"ооо ""интрастпей""",,59459291,,Тюменская область,0,
"ооо ""интрастпей""",,59459292,,Тюменская область,0,
"ооо ""интрастпей""",,59459293,,Тюменская область,0,
"ооо ""интрастпей""",,59459294,,Тюменская область,0,
"ооо ""интрастпей""",,59459295,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459296,9324842229,Тюменская область,"-28,84",
"ооо ""интрастпей""",,59459297,,Тюменская область,0,
"ооо ""интрастпей""",,59459298,,Тюменская область,0,
"ооо ""интрастпей""",,59459299,,Тюменская область,0,
"ооо ""интрастпей""",,59459300,,Тюменская область,0,
"ооо ""интрастпей""",,59459301,,Тюменская область,0,
"ооо ""интрастпей""",,59459302,,Тюменская область,0,
"ооо ""интрастпей""",,59459303,,Тюменская область,0,
"ооо ""интрастпей""",,59459304,,Тюменская область,0,
"ооо ""интрастпей""",,59459305,,Тюменская область,0,
"ооо ""интрастпей""",,59459306,,Тюменская область,0,
"ооо ""интрастпей""",,59459307,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459308,9324842454,Тюменская область,"4,88",
"ооо ""интрастпей""",,59459309,,Тюменская область,0,
"ооо ""интрастпей""",,59459310,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459311,9324842470,Тюменская область,"29,93",
"ооо ""интрастпей""",,59459312,,Тюменская область,0,
"ооо ""интрастпей""",,59459313,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459314,9324842490,Тюменская область,"7,57",
"ооо ""интрастпей""",,59459315,,Тюменская область,0,
"ооо ""интрастпей""",,59459316,,Тюменская область,0,
"ооо ""интрастпей""",,59459317,,Тюменская область,0,
"ооо ""интрастпей""",,59459318,,Тюменская область,0,
"ооо ""интрастпей""",,59459319,,Тюменская область,0,
"ооо ""интрастпей""",,59459320,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459321,9324842534,Тюменская область,"4,67",
"ооо ""интрастпей""",,59459322,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459323,9324842538,Тюменская область,"-119,86",
"ооо ""интрастпей""",,59459324,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459325,9324842544,Тюменская область,"3,72",
"ООО ""ИНТРАСТПЕЙ""",,59459326,9324842549,Тюменская область,"9,54",
"ООО ""ИНТРАСТПЕЙ""",,59459327,9324842553,Тюменская область,"22,48",
"ооо ""интрастпей""",,59459328,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459329,9324842569,Тюменская область,"1,62",
"ооо ""интрастпей""",,59459330,,Тюменская область,0,
"ооо ""интрастпей""",,59459331,,Тюменская область,0,
"ооо ""интрастпей""",,59459332,,Тюменская область,0,
"ооо ""интрастпей""",,59459333,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459334,9324842619,Тюменская область,"3,17",
"ооо ""интрастпей""",,59459335,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459336,9324842650,Тюменская область,"60,83",
"ооо ""интрастпей""",,59459337,,Тюменская область,0,
"ооо ""интрастпей""",,59459338,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459339,9324842699,Тюменская область,"1,97",
"ООО ""ИНТРАСТПЕЙ""",,59459340,9324842705,Тюменская область,"0,29",
"ООО ""ИНТРАСТПЕЙ""",,59459341,9324842712,Тюменская область,"-498,88",
"ооо ""интрастпей""",,59459342,,Тюменская область,0,
"ооо ""интрастпей""",,59459343,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459344,9324842724,Тюменская область,"3,96",
"ооо ""интрастпей""",,59459345,,Тюменская область,0,
"ооо ""интрастпей""",,59459346,,Тюменская область,0,
"ООО ""ИНТРАСТПЕЙ""",,59459347,9324842738,Тюменская область,"0,85",
